church_rate_total,church_rate_evang,church_rate_blackprot,church_rate_mainlineprot,church_rate_catholic,church_rate_orthodox,church_rate_other,church_rate_mormon,church_rate_muslim,state_abb,population_2010,county_fips,church_rate_baptist
502.31889,193.19889,0,231.84,77.28,0,0,0,0,"NE",647,31171,0
471.04,109.65,0,214.99,40.78,0,105.62,74.348889,0,"NE",6940,31173,0
665.96,199.77,0,238.5,227.69889,0,0,0,0,"NE",4260,31175,61.03778
756.75,117.03,0,209.55,416.18,0,13.99,13.938889,0,"NE",20234,31177,8.6
594.15889,216.36,0,274.51889,102.54889,0,.73,0,0,"NE",9595,31179,7.71
717.73,307.18889,0,211.69889,198.84889,0,0,0,0,"NE",3812,31181,2.89
389.98,106.35889,0,161.37,122.25,0,0,0,0,"NE",818,31183,44.00889
775.19,416.89889,0,219.31889,138.96889,0,0,0,0,"NE",13665,31185,7.468889
354.37889,119.98889,0,22.828889,98.89,0,112.67,111.98889,0,"NV",24877,32001,45.02
357.61,77.238889,4.3788889,13.868889,181.47889,4.2,76.45,63.7,.56,"NV",1951269,32003,19.59889
295.74,121.56,0,24.66,106.37,0,43.148889,36.39,0,"NV",46997,32005,6.19
395.81889,69.108889,0,24.718889,138.63889,0,163.34,162.88889,0,"NV",48818,32007,43.87889
30.648889,29.37,0,0,0,0,1.28,0,0,"NV",783,32009,29.37
479.11,96.12,0,0,291.89889,0,91.09,90.59,0,"NV",1987,32011,96.12
466.6,83.43,0,11.438889,247.81889,0,123.90889,122.7,0,"NV",16528,32013,26.19889
508.23,191.86,0,6.23,152.9,0,157.22889,156.53889,0,"NV",5775,32015,147.36
550.41889,53.7,0,21.89,40.038889,0,434.8,434.61,0,"NV",5345,32017,31.62
208.77,60.968889,0,6.5188889,71.64,0,69.64,69.218889,0,"NV",51980,32019,25.64
307.20889,104.15,36.25,17.178889,35.828889,0,113.79,112.95,0,"NV",4772,32021,64.12
310.18,88.45,0,11.06,133.68889,0,76.98,76.688889,0,"NV",43946,32023,42.35
241.08,52.718889,0,9.63,104.68889,0,74.04,70.34,0,"NV",6753,32027,35.39
105.23889,7.23,0,16.46,81.548889,0,0,0,0,"NV",4010,32029,7.23
295.44889,77.26,2.44,19.44,143.59,1.1588889,51.56,46.118889,.73,"NV",421407,32031,13.09889
611.37,19.538889,0,17.55,305.98,0,268.3,268,0,"NV",10030,32033,13.96
269.86,121.71889,0,32.6,46.64,10.858889,58.038889,51.908889,5.57,"NV",55274,32510,14.23889
330.47,21.878889,0,80.2,213.18889,2,13.198889,7.71,0,"NH",60088,33001,36.85
212.83,25.948889,0,89.208889,90.01,0,7.65,3.45,0,"NH",47818,33003,21.38
242.15889,50.328889,0,52.06,119.78,3.24,16.75,7.94,0,"NH",77117,33005,4.008889
487.97,29.218889,0,63.678889,384.50889,.79,9.7688889,9.47,0,"NH",33055,33007,6.68
226.09,16.76,0,87.878889,106.62889,0,14.81,11.63,0,"NH",89118,33009,15.73889
433.54,51.38,0,44.398889,311.92,7.46,18.378889,6.28,3.2588889,"NH",400721,33011,5.588889
309.44889,35.468889,0,87.34,168.34889,3.96,14.32,7.0088889,0,"NH",146445,33013,22.63
389.25,25.26,0,64.598889,286.88889,.68,11.82,4.84,0,"NH",295223,33015,16.32889
273.12,33.64,0,43.03,179.56,4.67,12.21,5.4288889,2.5,"NH",123143,33017,4.96
232.93,19.41,0,71.28,137.34889,4.23,.66,0,0,"NH",43742,33019,20.85
426.83889,49.758889,23.018889,48.258889,239.90889,5.54,60.35,3.7788889,34.32,"NJ",274549,34001,19.12
644.59,36.92,6.94,50.39,475.07889,15.88,59.358889,1.58,5.2988889,"NJ",905116,34003,10.35889
415.11,52.928889,16.268889,65.23,248.11,1.3788889,31.19,6.58,17.32,"NJ",448734,34005,19.95889
536.29889,40.978889,13.48,73.04,351.1,4.87,52.84,1.1488889,19.41,"NJ",513657,34007,20.15889
546.29889,70.14,7.3888889,94.738889,365.39889,5.1388889,3.49,2.99,0,"NJ",97265,34009,10.92889
349.99,85.09,11.83,68.48,152.61,2.7988889,29.178889,6.6388889,9.39,"NJ",156898,34011,20.19889
567.24,44.218889,49.35,52.728889,334.14889,7.8888889,78.89,5.7688889,30.288889,"NJ",783969,34013,52.16778
483.54,106.54,41.968889,65.4,260.91,0,8.71,2.29,5.11,"NJ",288288,34015,91.08778
584.33,31.358889,19.41,20.26,442.92,9.96,60.42,6.5,33.178889,"NJ",634266,34017,28.48889
510.43889,32.89,0,97.17,367.13889,2.82,10.41,3.48,1.1688889,"NJ",128349,34019,5.68
525.99,47.13,14.038889,80.858889,331.91,5.3488889,46.7,4.1788889,13.97,"NJ",366513,34021,25.42
562.34,36.17,7.2588889,44.07,398.01889,16.66,60.148889,2,21.878889,"NJ",809858,34023,18.43889
571.7,25.42,10.32,59.74,415.67,10.118889,50.438889,2.48,11.73,"NJ",630380,34025,13.15889
596.95,52.758889,6.66,65.718889,419.88889,6.3888889,45.53,3.74,9.0888889,"NJ",492276,34027,8.04
478.44889,25.17,3.99,48.608889,300.6,2.22,97.848889,2.0688889,5.11,"NJ",576567,34029,2.497778
577.12889,40.228889,7.2,31.51,397.64889,11.948889,88.578889,6.0088889,55.688889,"NJ",501226,34031,13.11889
315.58889,62.178889,22.198889,120.95,105.31,0,4.95,4.9,0,"NJ",66083,34033,31.25778
485.19889,40.678889,3.33,84.938889,305.93,3.71,46.618889,1.61,10.118889,"NJ",323444,34035,24.58778
481.06,29.26,1.22,61.71,377.85,2.0088889,9.0088889,3,0,"NJ",149265,34037,3.18
661.62,56.148889,14.65,65.818889,460.83889,10.66,53.508889,4.7,19.558889,"NJ",536499,34039,31.71778
430.05,35.008889,1.12,115.10889,258.66,1.3788889,18.768889,0,13.56,"NJ",108692,34041,0
471.95889,122.95889,2.45,37.78,264.52889,2.48,41.75,21.41,2.73,"NM",662564,35001,27.97556
286.17,96.378889,0,15.028889,80.54,0,94.23,93.15,0,"NM",3725,35003,69.79889
534.64889,259.36,6.82,33.408889,213.74,0,21.308889,20.578889,0,"NM",65645,35005,109.3189
489.20889,101.01889,0,10.47,330.72,0,47,44.788889,0,"NM",27213,35006,30.1
529.09,164.06889,0,82.108889,249.15889,0,33.75,33.53,0,"NM",13750,35007,132.4389
562.12,288.47,6.6788889,42.788889,203.84,0,20.338889,18.85,0,"NM",48376,35009,171.8778
981.7,483.18,0,126.10889,348.66,0,23.738889,23.238889,0,"NM",2022,35011,314.54
489.12,105.71889,1.69,31.73,317.77889,.14,32.048889,21.198889,2.95,"NM",209233,35013,51.68
650.36,307.81,10.48,56.048889,246.21889,0,29.8,27.07,0,"NM",53829,35015,201.1378
499.66,85.718889,0,29.578889,324.82889,0,59.53,55.5,0,"NM",29514,35017,45.03
897.79889,38.398889,0,5.9688889,853.41889,0,0,0,0,"NM",4687,35019,9.81
1234.5289,283.44889,0,76.26,874.82,0,0,0,0,"NM",695,35021,283.4489
782.59,78.26,0,23.698889,586.63889,0,93.988889,91.54,0,"NM",4894,35023,45.57
547.08,334.50889,3.43,33.2,158.72889,0,17.21,14.8,0,"NM",64727,35025,212.0789
390.63889,176.16889,0,58.25,133.91889,0,22.3,20.78,0,"NM",20497,35027,85.95889
673.7,220.06,0,214.21,159.88889,1.89,77.658889,56.32,0,"NM",17950,35028,160.5589
429.88889,101.18,0,33.188889,251.96,0,43.548889,36.42,0,"NM",25095,35029,40.32889
454.45889,121.34,1.83,8.0288889,184.63889,0,138.62,131.96,4.3088889,"NM",71492,35031,41.42889
651.1,62.898889,0,12.698889,572.62889,0,2.87,0,0,"NM",4881,35033,9.83
405.98,140.24,7.2988889,45.658889,185.93,0,26.84,22.35,0,"NM",63797,35035,51.96
966.03889,475.5,0,72.45,388.23,0,29.858889,29.088889,0,"NM",9041,35037,389.4489
648.65889,73.548889,0,17.94,529.37,.12,27.678889,19.01,7.65,"NM",40246,35039,9.188889
542.16889,293.31,0,49.828889,168.75,0,30.28,28.62,0,"NM",19846,35041,198.7289
424.01889,71.608889,1.44,13.23,304.31,0,33.428889,31.488889,0,"NM",131561,35043,24.74889
404.68889,153.06,0,40.158889,96.12,0,115.34889,112.95889,0,"NM",130044,35045,67.36
813.08,54.09,0,11.47,737.86,0,9.66,8.7788889,0,"NM",29393,35047,25.10889
606.85,54.368889,0,29.448889,482.43,1.96,38.64,15.588889,3.18,"NM",144170,35049,15.99
272.68889,133.3,0,16.6,85.17,0,37.618889,30.53,0,"NM",11988,35051,77.82889
535.71,74.608889,0,16.678889,393.81889,0,50.6,31.12,17.238889,"NM",17866,35053,39.07
685.66889,61.938889,0,21.428889,546.07,0,56.228889,18.19,9.3488889,"NM",32937,35055,11.59889
442.23,140.44889,0,26.12,247.50889,0,28.14,25.698889,0,"NM",16383,35057,83.81
722.13889,193.00889,0,122.21889,406.89889,0,0,0,0,"NM",4549,35059,94.09
422.56889,89.968889,0,22.238889,281.88889,0,28.468889,27.32,0,"NM",76569,35061,41.92
452.20889,52.178889,9,56.5,280.3,6.66,47.57,4.0988889,15.008889,"NY",304204,36001,11.41778
290.85,99.718889,0,98.03,88.12,0,4.99,4.5188889,0,"NY",48946,36003,21.81778
373.98,42.978889,8.8588889,20.66,254.91889,1.7,44.858889,4.0588889,27.8,"NY",1385108,36005,16.08889
523.75,67.5,1.47,108.79,310.17,11.39,24.428889,4.0488889,3.99,"NY",200600,36007,7.05
367.43889,86.2,3.7988889,88.28,153.78,0,35.398889,14.83,18.948889,"NY",80317,36009,11.76
425.56,36.06,1.49,80.75,299.12,1.87,6.2688889,5.0488889,0,"NY",80026,36011,17.43
400.12889,82.84,.89,138.31,155.00889,1.7,21.378889,7.1288889,11.278889,"NY",134905,36013,10.53889
367.36,63.09,10.858889,99.54,164.28,2.5888889,27.01,7.42,18.71,"NY",88830,36015,17.26778
283.42,30.96,0,133.61,109.51889,0,9.33,8.46,0,"NY",50477,36017,20.78
431.23,29.428889,0,36.99,337.22,0,27.588889,4.63,18.53,"NY",82128,36019,2.43
391.44889,21.058889,12.3,105.17,243.68,1.11,8.13,3.2788889,0,"NY",63096,36021,11.32889
281.89889,46.438889,0,96.4,129.28,0,9.7888889,8.1888889,0,"NY",49336,36023,10.5
440.87,61.5,0,152.66889,177.94889,.25,48.5,4.1688889,31.718889,"NY",47980,36025,10.65
535.11,43.02,9.74,69.098889,373.5,2.87,36.88,2.82,23.678889,"NY",297488,36027,9.27
573.83,53.788889,26.32,68.2,383.98,4.46,37.078889,2.45,18.46,"NY",919040,36029,28.9
339.13889,30.398889,0,85.34,215.06,0,8.33,7.87,0,"NY",39370,36031,10.19
443.98,24.75,0,57.02,357.31,0,4.9,3.45,0,"NY",51599,36033,8.738889
262.13889,24.328889,2.81,76.79,143.4,.54,14.278889,8.0288889,0,"NY",55531,36035,0
439.8,74.37,2.98,99.87,257.24,0,5.3388889,5.19,0,"NY",60079,36037,21.69889
372.99,41.908889,4.71,108.26889,201.84,5.69,10.56,3.1488889,0,"NY",49221,36039,2.73
649.29889,92.018889,0,62.858889,336.85,0,157.56889,0,157.36,"NY",4836,36041,4.758889
384.45889,22.64,0,110.59,239.08,5.1788889,6.9688889,4.0488889,0,"NY",64519,36043,20.48889
340.17,42.048889,.14,87.098889,182.34889,1.1988889,27.328889,12.608889,13.088889,"NY",116229,36045,16.37778
515.76889,52.45,15.178889,34.108889,249.05,6.37,158.61,3.63,37.978889,"NY",2504700,36047,29.96889
421.08889,99.42,0,79.56,237.86,0,4.25,4.1688889,0,"NY",27087,36049,11.74
395.55,65.878889,0,94.87,228.09889,0,6.7,6.15,0,"NY",65393,36051,4.3
299.67,37.85,0,109.75,147.18889,0,4.87,4.8088889,0,"NY",73442,36053,21.20889
463.5,81.128889,12.71,71.828889,256.75,2.74,38.358889,5.7188889,12.268889,"NY",744344,36055,25.11778
436.93,38.908889,0,117.57889,277.69889,0,2.73,0,0,"NY",50219,36057,10.14
671.28889,29.8,9.8488889,37.46,505.50889,12.508889,76.15,1.49,11.71,"NY",1339532,36059,9.31
440.19889,41.75,7.84,55.96,203.87889,13.82,116.95,5.2688889,26.828889,"NY",1585873,36061,22.09889
433.41,79.34,8.75,87.01,239.97889,3.74,14.58,5.2,7.03,"NY",216469,36063,11.29
509.49,38.82,2.1488889,79.23,369.33889,1.1488889,18.8,4.42,10.31,"NY",234878,36065,13.12889
555.64889,54.28,12.178889,90.48,350.06,8.89,39.758889,3.85,14.06,"NY",467026,36067,21.37889
422.08889,49.718889,1.67,119.98,235.63889,6.95,8.13,5.15,0,"NY",107931,36069,17.55889
531.02889,38.718889,4.5888889,51.84,352.20889,2.6088889,81.06,3.9,9.7688889,"NY",372813,36071,5.32
384.56,50.438889,8.3688889,165.99,159.00889,0,.75,0,0,"NY",42883,36073,84.24778
345.31889,45.07,0,85.238889,207.96889,0,7.04,6.54,0,"NY",122109,36075,6.36
388.43889,29.378889,0,154.78889,186.3,.4,17.57,4.83,0,"NY",62259,36077,16.90889
485.18889,12.118889,0,40.288889,415.39889,1.45,15.928889,0,0,"NY",99710,36079,5.138889
494.24,37.96,18.21,21.26,303.72,16.03,97.048889,4.69,36.52,"NY",2230722,36081,11.74667
398.39889,21.48,5.53,80.708889,280.73,4.6388889,5.3088889,0,0,"NY",159429,36083,12.56889
654.27889,32.578889,.71,25.678889,542.25,15.598889,37.468889,2.83,17.308889,"NY",468730,36085,7.878889
688.13889,55.25,8.47,25.19,350.94889,9.33,238.94889,1.34,14.65,"NY",311687,36087,12.48889
359.00889,47.92,1.6,72.128889,218.65889,0,18.698889,5.5588889,0,"NY",111944,36089,9
391.87,59.09,.10888889,79.738889,239.09889,.96,12.88,7.6388889,0,"NY",219607,36091,9.81
470.8,39.92,7.23,77.76,285.51889,1.3888889,58.99,0,39.35,"NY",154727,36093,14.32889
391.94889,33.56,0,139.78889,206.65889,0,11.938889,11.788889,0,"NY",32749,36095,6.51
275.68889,17.94,0,128.33,128.59889,0,.82,0,0,"NY",18343,36097,32.27
156.59,53.7,0,61.788889,26.75,0,14.348889,13.788889,0,"NY",35251,36099,0
351.63889,93.67,0,107.60889,141.05,.66,8.66,6.82,0,"NY",98990,36101,17.01
721.08,39.45,5.5588889,46.34,588.91889,6.82,34,2.27,13.32,"NY",1493350,36103,4.437778
407.17,18.038889,0,63.788889,197.96889,.77,126.59,2.44,39.25,"NY",77547,36105,1.158889
312.67,52.28,0,139.16889,114.04889,0,7.16,6.49,0,"NY",51125,36107,21.80889
227.97889,45.77,.56,79.768889,72.31,2.12,27.448889,10.48,0,"NY",101564,36109,7.61
411.77889,22.488889,5.83,83.9,275.38889,.82,23.35,3.96,8.3388889,"NY",182493,36111,3.258889
356,40.27,1.72,74.238889,221.37889,0,18.398889,8.6888889,0,"NY",65707,36113,11.81
349.47,29.358889,0,99.01,214.83,2.2088889,4.0488889,3.88,0,"NY",63216,36115,24.25889
337.81889,50.578889,0,109.4,164.46,0,13.368889,12.49,0,"NY",93772,36117,23.89889
642.35,30.468889,18.768889,49.368889,458.93889,5.75,79.048889,3.43,14.448889,"NY",949113,36119,15.51889
342.89889,27.71,8.4,111.87,189.02,0,5.91,5.84,0,"NY",42155,36121,15.58889
304.48,17.038889,0,166.84,113.21889,0,7.3788889,7.2188889,0,"NY",25348,36123,39.73
420.12,219.55,22.85,147.65,20.3,.72,9.05,8.7888889,0,"NC",151131,37001,109.2589
581.04889,448.83889,3.25,124.95,12.82327,0,.05,0,0,"NC",37198,37003,398.5189
406.72,307.75,0,81.578889,17.660242,0,6.63,6.63,0,"NC",11155,37005,225.2789
519.51889,305.76889,123.53,84.79,6.5310969,0,.93,0,0,"NC",26948,37007,257.1178
479.00889,357.17,0,99.848889,21.700084,0,.26,0,0,"NC",27281,37009,324.8
426.63889,320.89889,9.66,55.07,21.913806,0,5.3888889,4.78,0,"NC",17797,37011,253.6889
543.94,328.26889,45.898889,140.13889,21.358889,0,8.2688889,6.9688889,0,"NC",47759,37013,146.06
376.61,279.11,63.898889,28.898889,3.5688889,0,1.1288889,0,0,"NC",21282,37015,249.5578
538.01889,307.69889,137.37,86.25,6.3088889,0,.4,0,0,"NC",35190,37017,269.46
355.73,177.99,26.17,83.73,53.82,0,14.008889,10.288889,0,"NC",107431,37019,135.64
514.28889,347,8.47,99.548889,37.059727,1.86,19.588889,7.4,.63,"NC",238318,37021,259.8889
607.12889,456.05,22.07,107.59889,11.25264,0,12.678889,8.4,3.39,"NC",90912,37023,395.9089
531.00889,324.31,17.178889,157.16889,47.592565,0,7.5,7.25,0,"NC",178011,37025,168.2489
582.26889,471.92,8.32,90.158889,10.634838,0,4,3.85,0,"NC",83029,37027,415.38
336.26889,134.37,124.25,77.658889,0,0,0,0,0,"NC",9980,37029,124.0389
441.88889,239.15,12.23,137.96889,35.28,0,17.26,15.9,0,"NC",66469,37031,153.1189
317.12889,176.27,43.64,97.218889,0,0,0,0,0,"NC",23719,37033,155.06
603.16889,338.38889,14.74,212.18,30.81149,0,12.98,11.008889,0,"NC",154358,37035,212.1278
419.88889,244.62889,65.14,89.958889,16.788889,0,3.37,2.22,0,"NC",63505,37037,210.5178
458.63889,333.25889,0,75.968889,38.40548,.73,11.99,11.92,0,"NC",27444,37039,273.5
485.36,269.92,54.21,107.15,37.108889,.81,16.16,15.75,0,"NC",14793,37041,197.93
946.82,767.54889,0,112.78,57.9012,0,0,0,0,"NC",10587,37043,686.4989
616.36,448.58889,53.95,95.95,10.104203,0,9.7888889,4.6388889,0,"NC",98078,37045,414.3778
579.37,435.08889,62.14,54.118889,18.3,0,9.72,6.0188889,0,"NC",58098,37047,376.0978
474.17,228.71,43.148889,123.09,61.77,0,17.448889,14.948889,0,"NC",103505,37049,145.9967
464.62889,285.6,46.02,84.39,27.94,1.3788889,19.3,16.518889,1.28,"NC",319431,37051,141.13
299.01889,191.18889,25.78,68.42,12.32,1.06,.25,0,0,"NC",23547,37053,152.25
372.41,118.59889,0,188.96889,51.5,0,13.33,11.5,0,"NC",33920,37055,35.35
396.98,201.71889,11.74,172.11,14.80863,0,3.52,0,0,"NC",162878,37057,122.8056
494.07889,250.69889,32.42,184.47889,54.946654,0,.29,0,0,"NC",41240,37059,139.8889
318.95889,192.84,43.828889,71.378889,5.3788889,0,5.54,4.73,0,"NC",58505,37061,158.7489
418.89889,213.77,25.21,108.54,39.13,1.3988889,30.85,6.58,7.49,"NC",267587,37063,135.8778
400.55,307.72,24.738889,54.178889,8.15,0,5.7588889,0,5.45,"NC",56552,37065,132.0489
541.42889,286.37889,24.53,169.4,43.299969,3.48,17.238889,8.67,4.32,"NC",350670,37067,130.5678
379.00889,312.62,17.3,40.368889,8.5888889,0,.12,0,0,"NC",60619,37069,209.7767
571.19,412.89889,29.39,100.28,28.696758,0,8.4488889,5.75,1.49,"NC",206086,37071,303.02
527.41889,414.68889,50.908889,61.648889,0,0,.16,0,0,"NC",12197,37073,360.66
361.69889,321.51889,0,33.07,10.833992,0,0,0,0,"NC",8861,37075,313.06
420.24,337.29,16.038889,56.798889,9.9288889,0,.18,0,0,"NC",59916,37077,210.8589
270.67,148.15889,56.17,66.01,0,0,.33,0,0,"NC",21362,37079,92.43667
483.32889,232.13889,33.28,151.81,41.416363,1.11,29,10.188889,8.16,"NC",488406,37081,108.9078
472.50889,296.58889,70.14,90.98,8.3688889,0,6.42,6.29,0,"NC",54691,37083,236.8445
345.25889,230.9,30.42,71.5,7.7988889,0,4.65,4.4288889,0,"NC",114678,37085,160.8978
715.09,524.21,2.22,160.40889,20.360458,0,7.11,6.78,0,"NC",59036,37087,456.8489
497.29,335.73,5.04,102.53,59.293611,.61,12.66,7.1388889,0,"NC",106740,37089,242.9789
358.79,287.68889,22.94,37.978889,5.07,0,5.11,5.11,0,"NC",24669,37091,243.5155
229.62,141.28889,26.178889,40,15.528889,0,6.62,0,6.5588889,"NC",46952,37093,82.83
184.34,57.49,0,126.68,0,0,.17,0,0,"NC",5810,37095,6.018889
508.88889,281.00889,20.378889,135.71,59.503127,2.2588889,14.75,11.538889,1.93,"NC",159437,37097,179.7289
460.94889,339.19889,2.88,94.98,31.734995,0,13.63,13.31,0,"NC",40271,37099,279.36
364.49,244.94889,12.13,75.7,25.238889,0,6.4688889,5.88,0,"NC",168878,37101,145.41
381.56,180.83,118.87889,81.848889,0,0,0,0,0,"NC",10153,37103,126.2678
521.37889,258.26889,44.14,139.86,58.788889,0,20.32,20.198889,0,"NC",57866,37105,134.59
561.28889,339.49,36.908889,123.71889,7.7988889,0,53.368889,24.76,5.1788889,"NC",59495,37107,144.1089
543.1,313.27889,12.778889,180.55,28.148889,0,8.3388889,8.31,0,"NC",78265,37109,259.0767
426.1,347.89889,9.33,53.468889,10.223131,0,9.47,8.8488889,0,"NC",44996,37111,266.89
669.57,486,0,132.88889,37.144036,0,15.15,9.23,0,"NC",33922,37113,375.1489
622.09,566.61,0,42.428889,13.195916,0,.1,0,0,"NC",20764,37115,536.6489
499.49,344.62,39.42,99,15.55,0,.9,0,0,"NC",24505,37117,166.0856
519.09,222.13889,28.94,150.87,85.569382,9.49,22.808889,8.2588889,3.23,"NC",919628,37119,128.2378
718.01889,629.37,0,73.75,12.709417,0,.05888889,0,0,"NC",15579,37121,560.1689
484.93,265.23,83.78,111.04889,24.498165,2.0088889,.10888889,0,0,"NC",27798,37123,171.45
507.26889,243.52,46.14,143.62889,64.06,0,9.92,7.2088889,0,"NC",88247,37125,154.2878
425.19889,305.35,12.108889,86.818889,14.608889,0,6.2988889,5.49,0,"NC",95840,37127,239.4289
473.04,222.84,31.62,125.7,72.39,1.85,18.64,8.4388889,4.5588889,"NC",202667,37129,141.6
295.52889,143.9,70.18,81.268889,0,0,.18,0,0,"NC",22099,37131,162.14
289.12,173.4,10.64,47.24,42.63,0,15.21,13.22,1.73,"NC",177772,37133,107.5089
439.93,121.37,21.038889,152.62889,100.39,0,44.508889,13.33,2.2988889,"NC",133801,37135,71.89
459.68,177.71889,105.75,161.81889,14.23,0,.15,0,0,"NC",13144,37137,151.0967
442.61,249.58,41.07,90.7,38,0,23.268889,23.07,0,"NC",40661,37139,125.23
363.18,183.02,40.75,86.73,38.45,0,14.21,14.06,0,"NC",52217,37141,152.07
425.04,221.06889,61.77,142.05,0,0,.15,0,0,"NC",13453,37143,129.86
402.58889,223.9,53.038889,102.56889,16.218889,0,6.87,6.71,0,"NC",39464,37145,225.0878
413.13889,216.08,16.128889,136.96,32.64,.3,11.028889,5.96,2.08,"NC",168148,37147,81.16666
523.39889,334.86,17.058889,119.10889,56.36275,0,1.71,0,0,"NC",20510,37149,269.87
350.49,209.25,5.74,124.26,11.1815,0,6.3788889,4.0988889,2.1688889,"NC",141752,37151,120.83
570.37889,339.26889,84.068889,126.68,10.013079,0,13.49,6.37,6.5988889,"NC",46639,37153,248.7989
447.39889,318.62,34.03,71.92,10.55,0,12.278889,8.92,0,"NC",134168,37155,238.2589
411.6,265.91,18.678889,106,18.015228,0,8.49,5.12,3.29,"NC",93643,37157,166.0289
462.12,266.13889,13.72,161.37889,22.632704,0,3.72,3.52,0,"NC",138428,37159,153.28
742.37889,578.84,49.95,98.048889,12.933196,0,5.84,5.7188889,0,"NC",67810,37161,546.4978
561.87,365.93889,45.67,89.548889,54.938889,0,5.7688889,5.3888889,0,"NC",63431,37163,304.1778
400.5,187.52,55.478889,143.53889,12.22,0,1.74,0,0,"NC",36157,37165,105.26
667.61,432.14889,15.758889,203.13889,10.497648,0,10.368889,10.268889,0,"NC",60585,37167,343.02
349.52889,252.16889,3.7988889,79.51,12.489188,0,.04,0,0,"NC",47401,37169,148.2189
535.25889,407.68889,5.7988889,96.358889,12.107556,0,19.358889,18.96,0,"NC",73673,37171,309.58
381.01889,321.93889,0,33.468889,13.589872,0,1.43,0,0,"NC",13981,37173,241.2489
528.40889,365.51889,0,76.28,44.756724,0,13.21,6.95,0,"NC",33090,37175,323
381.20889,268.88889,52.64,54.46,4.99,0,.23,0,0,"NC",4407,37177,196.7278
467.57889,308.44889,21.678889,116.20889,95.40866,0,6.07,5.7988889,0,"NC",201292,37179,205.35
488.94889,290.72,58.21,109.09,18.71,0,12.22,9.5288889,0,"NC",45422,37181,197.2556
464.13889,182.75889,18.288889,110.43889,110.01889,2.94,39.7,9.6088889,11.428889,"NC",900993,37183,102.1789
342.93,208.37,5.63,121.78,6.58,0,.57,0,0,"NC",20972,37185,145.34
516.77889,355.31,60.548889,69.78,15.5,0,15.65,0,0,"NC",13228,37187,151.2678
412.19889,253.03889,0,133.12889,20.693436,.47,12.16,8.24,0,"NC",51079,37189,205.8
404.87889,240.93,19.44,101.79,22.828889,0,19.878889,18.51,.41,"NC",122623,37191,99.76889
577.05889,493.20889,8.2588889,63.398889,5.8696279,0,7.44,7.36,0,"NC",69340,37193,448.6978
418.81,249.8,22.05,121.15889,18.588889,0,7.23,5.6388889,0,"NC",81234,37195,155.7878
591.5,433.79,17.39,108.93889,11.977295,0,.29,0,0,"NC",38406,37197,323.3089
371.42,269.83889,6.62,84.858889,10.663374,0,.51,0,0,"NC",17818,37199,244.9189
1017.07,162.18889,0,545.02889,309.86,0,0,0,0,"ND",2343,38001,18.35
636.09,87.48,0,394.72,153.62,0,.27,0,0,"ND",11066,38003,10.84
854.2,45.2,0,260.06,546.25,0,2.7,0,0,"ND",6660,38005,11.71
98.34,0,0,53.64,44.7,0,0,0,0,"ND",783,38007,0
705.54889,178.87889,0,397.25889,127.85889,0,1.56,0,0,"ND",6429,38009,7
1141.5389,43.798889,0,586.79889,510.94889,0,0,0,0,"ND",3151,38011,0
1079.2689,70.12,0,835.37,173.78,0,0,0,0,"ND",1968,38013,75.70889
639.97,133.16889,0,241.12889,248.06,0,17.608889,12.13,3.79,"ND",81308,38015,22.81
594.58,95.59,0,310.08889,176.50889,.33,12.05,7.7588889,2.06,"ND",149778,38017,4.188889
787.62889,52.59,0,411.22,323.81889,0,0,0,0,"ND",3993,38019,11.76889
738.7,249.75889,0,336.17,152.77,0,0,0,0,"ND",5289,38021,4.54
706.41889,36.7,0,569.28889,99.95,0,.48,0,0,"ND",2071,38023,0
1037.9,42.42,0,315.05,672.78889,0,7.6388889,0,0,"ND",3536,38025,0
723.26889,43.188889,0,470.43889,209.63889,0,0,0,0,"ND",2385,38027,0
1021.69,207.03889,0,185.62889,629.00889,0,0,0,0,"ND",3550,38029,36.61889
1413.7,694.28889,0,507.93,211.18889,0,.3,0,0,"ND",3343,38031,32.89889
913.1,83.93,0,200,628.57,0,.6,0,0,"ND",1680,38033,0
537.73,80.18,0,262.8,176.02,0,18.73,14.508889,0,"ND",66861,38035,7.118889
719.72,196.31889,0,239.77,283.62889,0,0,0,0,"ND",2394,38037,51.37778
621.89889,175.62,0,352.06889,92.98,0,1.24,0,0,"ND",2420,38039,0
988.7,123.54,0,266.44889,598.71,0,0,0,0,"ND",2477,38041,0
832.44,213.55,0,485.42,133.46889,0,0,0,0,"ND",2435,38043,0
927.51889,281.47,0,409.51889,236.53,0,0,0,0,"ND",4139,38045,21.73889
820.1,90.45,0,401.00889,328.63889,0,0,0,0,"ND",1990,38047,71.35889
864.69,92.31,0,517.88889,253.93889,0,.56,0,0,"ND",5395,38049,48.94
1000,244.93,0,589.52889,165.18,0,.36,0,0,"ND",2809,38051,179.78
422.8,111.95,0,219.96889,90.25,0,.63,0,0,"ND",6360,38053,22.17
